,Date (Year/Month),Type of Crime,Latitude,Longitude,Neighborhood
12054,2019-08,BATTERY,41.866899854,-87.71954524,North Lawndale
12055,2019-08,CRIMINAL DAMAGE,41.866911165,-87.627420296,Near South Side
12056,2019-08,ROBBERY,41.866925802,-87.660957775,Little Italy
12057,2019-08,BATTERY,41.866937617,-87.624141504,Near South Side
12058,2019-08,THEFT,41.866937617,-87.624141504,Near South Side
12059,2019-08,ROBBERY,41.86698413,-87.705688784,North Lawndale
12060,2019-08,THEFT,41.866986594000004,-87.65728947,Little Italy
12061,2019-08,THEFT,41.866988841,-87.657205006,Little Italy
12062,2019-08,THEFT,41.866988841,-87.657205006,Little Italy
12063,2019-08,THEFT,41.866988841,-87.657205006,Little Italy
12064,2019-08,CRIMINAL TRESPASS,41.866988841,-87.657205006,Little Italy
12065,2019-08,ASSAULT,41.866988841,-87.657205006,Little Italy
12066,2019-08,THEFT,41.866988841,-87.657205006,Little Italy
12067,2019-08,ROBBERY,41.866996231,-87.62741936,Near South Side
12068,2019-08,BATTERY,41.867012314,-87.65560038299999,Little Italy
12069,2019-08,THEFT,41.867012704000004,-87.65566646299999,Little Italy
12070,2019-08,THEFT,41.867013845,-87.62582213399997,Near South Side
12071,2019-08,OTHER OFFENSE,41.867024391,-87.710563936,North Lawndale
12072,2019-08,BURGLARY,41.867029103,-87.728909609,North Lawndale
12073,2019-08,BATTERY,41.867029173,-87.65473744,Little Italy
12074,2019-08,THEFT,41.867038111999996,-87.710563803,North Lawndale
12075,2019-08,NARCOTICS,41.867038111999996,-87.710563803,North Lawndale
12076,2019-08,SEX OFFENSE,41.867038943000004,-87.654069152,Little Italy
12077,2019-08,ROBBERY,41.867063591,-87.652670109,Chicago
12078,2019-08,OTHER OFFENSE,41.867068115,-87.726420067,North Lawndale
12079,2019-08,WEAPONS VIOLATION,41.867071371,-87.725997831,North Lawndale
12080,2019-08,BATTERY,41.867073203000004,-87.72582526,North Lawndale
12081,2019-08,THEFT,41.867081407,-87.619003708,Near South Side
12082,2019-08,NARCOTICS,41.867093858000004,-87.72402610299999,North Lawndale
12083,2019-08,OTHER OFFENSE,41.867109163,-87.64512134,Little Italy
12084,2019-08,CRIMINAL DAMAGE,41.867126063,-87.721308996,North Lawndale
12085,2019-08,CRIMINAL DAMAGE,41.867126063,-87.721308996,North Lawndale
12086,2019-08,BATTERY,41.867127671999995,-87.72109604200001,North Lawndale
12087,2019-08,WEAPONS VIOLATION,41.867127946,-87.72114743899998,North Lawndale
12088,2019-08,CRIMINAL DAMAGE,41.867129849,-87.720989552,North Lawndale
12089,2019-08,CRIMINAL DAMAGE,41.867129849,-87.720989552,North Lawndale
12090,2019-08,BATTERY,41.867135921,-87.76432249,Chicago
12091,2019-08,NARCOTICS,41.867168035,-87.73500275,North Lawndale
12092,2019-08,BATTERY,41.867172392,-87.645597937,Little Italy
12093,2019-08,THEFT,41.867210487,-87.64279996,Near West Side
12094,2019-08,BATTERY,41.867212547,-87.642686125,Chicago
12095,2019-08,THEFT,41.867236282,-87.641158588,Near West Side
12096,2019-08,DECEPTIVE PRACTICE,41.86724898,-87.640079073,Near West Side
12097,2019-08,ASSAULT,41.867251542,-87.639594427,Near West Side
12098,2019-08,DECEPTIVE PRACTICE,41.867251542,-87.639594427,Near West Side
12099,2019-08,CRIMINAL TRESPASS,41.867251542,-87.639594427,Near West Side
12100,2019-08,ASSAULT,41.867251542,-87.639594427,Near West Side
12101,2019-08,CRIMINAL TRESPASS,41.867251542,-87.639594427,Near West Side
12102,2019-08,BATTERY,41.867251542,-87.639594427,Near West Side
12103,2019-08,THEFT,41.867251542,-87.639594427,Near West Side
12104,2019-08,THEFT,41.867251542,-87.639594427,Near West Side
12105,2019-08,THEFT,41.867258874,-87.714343161,North Lawndale
12106,2019-08,ASSAULT,41.867263017,-87.71409346799999,North Lawndale
12107,2019-08,CRIMINAL DAMAGE,41.867263017,-87.71409346799999,North Lawndale
12108,2019-08,BATTERY,41.867263017,-87.71409346799999,North Lawndale
12109,2019-08,THEFT,41.867264863,-87.666395171,Near West Side
12110,2019-08,CRIMINAL DAMAGE,41.867266901,-87.71379605,North Lawndale
12111,2019-08,BATTERY,41.867295404000004,-87.71145344700001,North Lawndale
12112,2019-08,BATTERY,41.867308793,-87.725228269,North Lawndale
12113,2019-08,OTHER OFFENSE,41.867329976,-87.735008583,North Lawndale
12114,2019-08,WEAPONS VIOLATION,41.867330321,-87.70325862700001,North Lawndale
12115,2019-08,NARCOTICS,41.867373276,-87.69959418299999,North Lawndale
12116,2019-08,NARCOTICS,41.867373276,-87.69959418299999,North Lawndale
12117,2019-08,WEAPONS VIOLATION,41.86739646,-87.70081284700001,North Lawndale
12118,2019-08,CRIMINAL DAMAGE,41.867405488,-87.62792517700001,Chicago
12119,2019-08,PUBLIC PEACE VIOLATION,41.867412925,-87.700812685,North Lawndale
12120,2019-08,NARCOTICS,41.86741335,-87.69592609200001,North Lawndale
12121,2019-08,DECEPTIVE PRACTICE,41.867414944000004,-87.627231186,Near South Side
12122,2019-08,DECEPTIVE PRACTICE,41.867414944000004,-87.627231186,Near South Side
12123,2019-08,BATTERY,41.867414944000004,-87.627231186,Near South Side
12124,2019-08,GAMBLING,41.867421258,-87.626919051,Chicago
12125,2019-08,BATTERY,41.867421406,-87.69837114200001,North Lawndale
12126,2019-08,DECEPTIVE PRACTICE,41.867427761,-87.626192049,Near South Side
12127,2019-08,CRIMINAL TRESPASS,41.867428687,-87.626342565,Chicago Loop
12128,2019-08,BATTERY,41.867428687,-87.626342565,Chicago Loop
12129,2019-08,CRIMINAL TRESPASS,41.867428687,-87.626342565,Chicago Loop
12130,2019-08,BATTERY,41.86743003,-87.626114926,Near South Side
12131,2019-08,THEFT,41.867430279000004,-87.626155308,Near South Side
12132,2019-08,CRIMINAL DAMAGE,41.867441065,-87.62523367700001,Near South Side
12133,2019-08,BATTERY,41.867451362,-87.700815978,North Lawndale
12134,2019-08,WEAPONS VIOLATION,41.867455324,-87.702034833,North Lawndale
12135,2019-08,BATTERY,41.867457787,-87.62394117299999,Chicago Loop
12136,2019-08,BATTERY,41.867476308,-87.69837427,North Lawndale
12137,2019-08,NARCOTICS,41.867495516999995,-87.69837408,North Lawndale
12138,2019-08,BATTERY,41.867504411999995,-87.70447948399998,North Lawndale
12139,2019-08,NARCOTICS,41.867533934,-87.6983737,North Lawndale
12140,2019-08,CRIMINAL DAMAGE,41.867534236,-87.68516409600002,Tri-Taylor
12141,2019-08,NARCOTICS,41.867553163000004,-87.698377181,North Lawndale
12142,2019-08,NARCOTICS,41.867559916,-87.69959968200001,North Lawndale
12143,2019-08,BATTERY,41.867561756,-87.72015937100002,North Lawndale
12144,2019-08,NARCOTICS,41.867584815,-87.6971543,North Lawndale
12145,2019-08,CRIMINAL DAMAGE,41.867595589000004,-87.69959933,North Lawndale
12146,2019-08,ASSAULT,41.867608211,-87.680298775,Near West Side
12147,2019-08,NARCOTICS,41.867614798000005,-87.69959914,North Lawndale
12148,2019-08,THEFT,41.86761694,-87.70448205299999,North Lawndale
12149,2019-08,ASSAULT,41.867618773000004,-87.700817999,North Lawndale
12150,2019-08,OTHER OFFENSE,41.867618773000004,-87.700817999,North Lawndale
12151,2019-08,NARCOTICS,41.867646621,-87.69346027899998,North Lawndale
12152,2019-08,ASSAULT,41.867665162,-87.70326635299999,North Lawndale
12153,2019-08,THEFT,41.867671107,-87.71956723299999,North Lawndale
12154,2019-08,NARCOTICS,41.867682156,-87.69837957600002,North Lawndale
12155,2019-08,THEFT,41.867682776,-87.63920427,Near West Side
12156,2019-08,BATTERY,41.867682776,-87.63920427,Near West Side
12157,2019-08,CRIMINAL DAMAGE,41.867684391,-87.703269835,North Lawndale
12158,2019-08,THEFT,41.867692884,-87.70082094,North Lawndale
12159,2019-08,NARCOTICS,41.867701365,-87.698379386,North Lawndale
12160,2019-08,NARCOTICS,41.867752226,-87.697156311,North Lawndale
12161,2019-08,THEFT,41.867784154,-87.660387059,Little Italy
12162,2019-08,THEFT,41.867785134,-87.660085995,Little Italy
12163,2019-08,CRIMINAL DAMAGE,41.867786694,-87.659884053,Little Italy
12164,2019-08,NARCOTICS,41.867857996,-87.69594003200001,North Lawndale
12165,2019-08,BATTERY,41.867868979,-87.627431787,South State Street
12166,2019-08,BATTERY,41.867882277,-87.683622267,Tri-Taylor
12167,2019-08,THEFT,41.86789576,-87.642212505,Near West Side
12168,2019-08,ASSAULT,41.867905823,-87.73124737399998,North Lawndale
12169,2019-08,DECEPTIVE PRACTICE,41.867917099,-87.640743719,Near West Side
12170,2019-08,THEFT,41.867944483,-87.624097333,Chicago
12171,2019-08,THEFT,41.867952099,-87.710591646,Chicago
12172,2019-08,NARCOTICS,41.867984444,-87.72585334700001,North Lawndale
12173,2019-08,THEFT,41.867993876999996,-87.62409678700001,Chicago
12174,2019-08,ROBBERY,41.868005159,-87.70571918200001,Chicago
12175,2019-08,BATTERY,41.868034105999996,-87.639215155,South Loop
12176,2019-08,THEFT,41.868034105999996,-87.639215155,South Loop
12177,2019-08,CRIMINAL DAMAGE,41.868037461,-87.72136638799999,North Lawndale
12178,2019-08,BATTERY,41.868041521,-87.721098337,North Lawndale
12179,2019-08,PUBLIC PEACE VIOLATION,41.868042856,-87.72083398299999,North Lawndale
12180,2019-08,BATTERY,41.868043291999996,-87.624099912,Chicago
12181,2019-08,BATTERY,41.868043291999996,-87.624099912,Chicago
12182,2019-08,BATTERY,41.868043291999996,-87.624099912,Chicago
12183,2019-08,THEFT,41.868043561,-87.72096614700001,North Lawndale
12184,2019-08,THEFT,41.868054413,-87.632617432,Chicago Loop
12185,2019-08,HUMAN TRAFFICKING,41.868095319,-87.71679126299999,North Lawndale
12186,2019-08,OFFENSE INVOLVING CHILDREN,41.868097353,-87.71665907299999,North Lawndale
12187,2019-08,OFFENSE INVOLVING CHILDREN,41.868103022,-87.716181735,North Lawndale
12188,2019-08,CRIMINAL DAMAGE,41.868104115,-87.661602609,Little Italy
12189,2019-08,PUBLIC PEACE VIOLATION,41.868165405,-87.62743954,Chicago Loop
12190,2019-08,THEFT,41.868165405,-87.62743954,Chicago Loop
12191,2019-08,BATTERY,41.868165405,-87.62743954,Chicago Loop
12192,2019-08,THEFT,41.868165405,-87.62743954,Chicago Loop
12193,2019-08,BATTERY,41.868165405,-87.62743954,Chicago Loop
12194,2019-08,BATTERY,41.868165405,-87.62743954,Chicago Loop
12195,2019-08,THEFT,41.868165405,-87.62743954,Chicago Loop
12196,2019-08,BATTERY,41.868178992,-87.70941826399998,North Lawndale
12197,2019-08,THEFT,41.86821162,-87.63229630299999,Chicago Loop
12198,2019-08,THEFT,41.86821162,-87.63229630299999,Chicago Loop
12199,2019-08,THEFT,41.86821162,-87.63229630299999,Chicago Loop
12200,2019-08,OTHER OFFENSE,41.86821682,-87.6304532,Chicago Loop
12201,2019-08,THEFT,41.86821682,-87.6304532,Chicago Loop
12202,2019-08,THEFT,41.86821682,-87.6304532,Chicago Loop
12203,2019-08,DECEPTIVE PRACTICE,41.86821682,-87.6304532,Chicago Loop
12204,2019-08,THEFT,41.86821682,-87.6304532,Chicago Loop
12205,2019-08,THEFT,41.86821682,-87.6304532,Chicago Loop
12206,2019-08,THEFT,41.86821682,-87.6304532,Chicago Loop
12207,2019-08,DECEPTIVE PRACTICE,41.86821682,-87.6304532,Chicago Loop
12208,2019-08,THEFT,41.86821682,-87.6304532,Chicago Loop
12209,2019-08,DECEPTIVE PRACTICE,41.868219921,-87.664046556,Little Italy
12210,2019-08,ASSAULT,41.868219921,-87.664046556,Little Italy
12211,2019-08,OTHER OFFENSE,41.868219921,-87.664046556,Little Italy
12212,2019-08,DECEPTIVE PRACTICE,41.868233284,-87.630453019,Chicago Loop
12213,2019-08,ASSAULT,41.868233931,-87.704898219,North Lawndale
12214,2019-08,CRIMINAL DAMAGE,41.868314848000004,-87.69766106,North Lawndale
12215,2019-08,BATTERY,41.868324197,-87.69687161200001,North Lawndale
12216,2019-08,OFFENSE INVOLVING CHILDREN,41.86833275,-87.655211952,Little Italy
12217,2019-08,ROBBERY,41.868352046999995,-87.62744483,Chicago Loop
12218,2019-08,WEAPONS VIOLATION,41.868359982,-87.715485365,North Lawndale
12219,2019-08,THEFT,41.868385458,-87.639229711,Near West Side
12220,2019-08,THEFT,41.868420816,-87.687145052,Tri-Taylor
12221,2019-08,BATTERY,41.868435518000005,-87.625846844,Chicago Loop
12222,2019-08,THEFT,41.868435518000005,-87.625846844,Chicago Loop
12223,2019-08,OTHER OFFENSE,41.868482035,-87.684860808,Tri-Taylor
12224,2019-08,BATTERY,41.86850295,-87.643700235,Near West Side
12225,2019-08,MOTOR VEHICLE THEFT,41.868534576,-87.662475574,Little Italy
12226,2019-08,ASSAULT,41.868541914,-87.639235361,Near West Side
12227,2019-08,THEFT,41.868541914,-87.639235361,Near West Side
12228,2019-08,DECEPTIVE PRACTICE,41.868541914,-87.639235361,Near West Side
12229,2019-08,CRIMINAL TRESPASS,41.868541914,-87.639235361,Near West Side
12230,2019-08,THEFT,41.868541914,-87.639235361,Near West Side
12231,2019-08,DECEPTIVE PRACTICE,41.868541914,-87.639235361,Near West Side
12232,2019-08,THEFT,41.868541914,-87.639235361,Near West Side
12233,2019-08,DECEPTIVE PRACTICE,41.868541914,-87.639235361,Near West Side
12234,2019-08,THEFT,41.868541914,-87.639235361,Near West Side
12235,2019-08,THEFT,41.868541914,-87.639235361,Near West Side
12236,2019-08,CRIMINAL TRESPASS,41.868541914,-87.639235361,Near West Side
12237,2019-08,CRIMINAL TRESPASS,41.868541914,-87.639235361,Near West Side
12238,2019-08,THEFT,41.868541914,-87.639235361,Near West Side
12239,2019-08,THEFT,41.868541914,-87.639235361,Near West Side
12240,2019-08,THEFT,41.868541914,-87.639235361,Near West Side
12241,2019-08,THEFT,41.868541914,-87.639235361,Near West Side
12242,2019-08,THEFT,41.868541914,-87.639235361,Near West Side
12243,2019-08,ASSAULT,41.868541914,-87.639235361,Near West Side
12244,2019-08,OTHER OFFENSE,41.868560169,-87.769325043,Austin
12245,2019-08,ROBBERY,41.868573955,-87.683644635,Tri-Taylor
12246,2019-08,ASSAULT,41.868590428000005,-87.70085247799999,North Lawndale
12247,2019-08,WEAPONS VIOLATION,41.868630565,-87.678151595,Near West Side
12248,2019-08,BATTERY,41.868633171999996,-87.7434334,Austin
12249,2019-08,NARCOTICS,41.868648481,-87.69596522200001,North Lawndale
12250,2019-08,PROSTITUTION,41.86866942,-87.74301085,Austin
12251,2019-08,PROSTITUTION,41.86866942,-87.74301085,Austin
12252,2019-08,PROSTITUTION,41.86866942,-87.74301085,Austin
12253,2019-08,PROSTITUTION,41.86866942,-87.74301085,Austin
12254,2019-08,CRIMINAL DAMAGE,41.868718247,-87.62585841200001,Chicago Loop
12255,2019-08,THEFT,41.868718247,-87.62585841200001,Chicago Loop
12256,2019-08,DECEPTIVE PRACTICE,41.868811567,-87.625861055,Chicago Loop
12257,2019-08,NARCOTICS,41.868821071,-87.68609833,Chicago
12258,2019-08,PROSTITUTION,41.868850486999996,-87.740868728,Austin
12259,2019-08,BATTERY,41.868866234,-87.62050014399998,Chicago Loop
12260,2019-08,OTHER OFFENSE,41.868972961,-87.65674352399998,Little Italy
12261,2019-08,CRIMINAL TRESPASS,41.86897834,-87.721291329,Garfield Park
12262,2019-08,BATTERY,41.868989104,-87.685237514,Tri-Taylor
12263,2019-08,BATTERY,41.869003374,-87.641580099,Near West Side
12264,2019-08,CRIMINAL DAMAGE,41.869008634000004,-87.65674314799999,Little Italy
12265,2019-08,DECEPTIVE PRACTICE,41.869018987,-87.655241413,Little Italy
12266,2019-08,BURGLARY,41.869022354,-87.65674300299999,Little Italy
12267,2019-08,ROBBERY,41.86902398,-87.730961522,Garfield Park
12268,2019-08,CRIMINAL DAMAGE,41.869024362,-87.682736895,Tri-Taylor
12269,2019-08,THEFT,41.869047845,-87.62412552299999,Chicago
12270,2019-08,OTHER OFFENSE,41.869067122,-87.67915311700001,Chicago
12271,2019-08,INTERFERENCE WITH PUBLIC OFFICER,41.869090196,-87.73946034299999,North Lawndale
12272,2019-08,ROBBERY,41.869125879,-87.698424033,Garfield Park
12273,2019-08,ASSAULT,41.869128937,-87.77339537600002,Austin
12274,2019-08,CRIMINAL DAMAGE,41.869232768,-87.68610886299999,Tri-Taylor
12275,2019-08,DECEPTIVE PRACTICE,41.869232768,-87.68610886299999,Tri-Taylor
12276,2019-08,ROBBERY,41.86924429,-87.720216721,Garfield Park
12277,2019-08,THEFT,41.869286863,-87.664890879,Little Italy
12278,2019-08,THEFT,41.86928729,-87.664964304,Little Italy
12279,2019-08,THEFT,41.869311235,-87.663422037,Little Italy
12280,2019-08,MOTOR VEHICLE THEFT,41.869313273,-87.66330085700001,Little Italy
12281,2019-08,PROSTITUTION,41.869327309,-87.73861370799999,Garfield Park
12282,2019-08,BATTERY,41.869347393000005,-87.745714166,Austin
12283,2019-08,BURGLARY,41.869351119,-87.660855259,Little Italy
12284,2019-08,THEFT,41.869352917,-87.660693695,Little Italy
12285,2019-08,BURGLARY,41.869353046,-87.660715723,Little Italy
12286,2019-08,PROSTITUTION,41.869363464,-87.74242804200001,Austin
12287,2019-08,PROSTITUTION,41.86936773,-87.738470146,Garfield Park
12288,2019-08,CRIMINAL DAMAGE,41.869394638,-87.738367095,Garfield Park
12289,2019-08,BATTERY,41.869399414,-87.645379478,Little Italy
12290,2019-08,THEFT,41.869479772,-87.652879453,Little Italy
12291,2019-08,THEFT,41.869481624,-87.652728902,Little Italy
12292,2019-08,PROSTITUTION,41.869486264,-87.738043154,North Lawndale
12293,2019-08,ASSAULT,41.869491081,-87.64373367200001,Near West Side
12294,2019-08,THEFT,41.869491903000004,-87.71064278799999,North Lawndale
12295,2019-08,BATTERY,41.869518346999996,-87.71963400700001,North Lawndale
12296,2019-08,DECEPTIVE PRACTICE,41.869519069,-87.63926884799999,South Loop
12297,2019-08,ASSAULT,41.869527301,-87.63926875899998,South Loop
12298,2019-08,THEFT,41.869527301,-87.63926875899998,South Loop
12299,2019-08,THEFT,41.869527301,-87.63926875899998,South Loop
12300,2019-08,THEFT,41.869527301,-87.63926875899998,South Loop
12301,2019-08,THEFT,41.869527301,-87.63926875899998,South Loop
12302,2019-08,THEFT,41.869527301,-87.63926875899998,South Loop
12303,2019-08,THEFT,41.869527301,-87.63926875899998,South Loop
12304,2019-08,ASSAULT,41.869527301,-87.63926875899998,South Loop
12305,2019-08,THEFT,41.869527301,-87.63926875899998,South Loop
12306,2019-08,THEFT,41.869527301,-87.63926875899998,South Loop
12307,2019-08,THEFT,41.869527301,-87.63926875899998,South Loop
12308,2019-08,CRIMINAL DAMAGE,41.869530628,-87.633486138,Chicago Loop
12309,2019-08,BATTERY,41.869537556,-87.719633824,North Lawndale
12310,2019-08,CRIMINAL DAMAGE,41.869557064,-87.743788383,Austin
12311,2019-08,BATTERY,41.869567843,-87.743215531,Austin
12312,2019-08,PROSTITUTION,41.869569700999996,-87.74304295399997,Austin
12313,2019-08,PROSTITUTION,41.869583263,-87.737697134,Garfield Park
12314,2019-08,PROSTITUTION,41.869583263,-87.737697134,Garfield Park
12315,2019-08,PROSTITUTION,41.869583263,-87.737697134,Garfield Park
12316,2019-08,PUBLIC PEACE VIOLATION,41.869607679,-87.624126678,Chicago Loop
12317,2019-08,BATTERY,41.869645028,-87.72023125,Garfield Park
12318,2019-08,THEFT,41.869647515,-87.627474635,Chicago Loop
12319,2019-08,THEFT,41.869647515,-87.627474635,Chicago Loop
12320,2019-08,THEFT,41.869652735,-87.715524317,Garfield Park
12321,2019-08,ROBBERY,41.869652735,-87.715524317,Garfield Park
12322,2019-08,OFFENSE INVOLVING CHILDREN,41.869658316,-87.71963634,North Lawndale
12323,2019-08,WEAPONS VIOLATION,41.869668026,-87.624122339,Chicago Loop
12324,2019-08,BATTERY,41.869676063,-87.63348455100002,Chicago Loop
12325,2019-08,DECEPTIVE PRACTICE,41.869679349,-87.774279076,Austin
12326,2019-08,ASSAULT,41.869706394,-87.64303010200001,Near West Side
12327,2019-08,ASSAULT,41.869707206,-87.63049561700001,Chicago Loop
12328,2019-08,DECEPTIVE PRACTICE,41.869707206,-87.63049561700001,Chicago Loop
12329,2019-08,DECEPTIVE PRACTICE,41.869707206,-87.63049561700001,Chicago Loop
12330,2019-08,CRIMINAL DAMAGE,41.869710651,-87.627477612,Chicago Loop
12331,2019-08,NARCOTICS,41.869726703000005,-87.683673349,Tri-Taylor
12332,2019-08,ROBBERY,41.869736542,-87.62588757,Chicago Loop
12333,2019-08,PROSTITUTION,41.869736821,-87.737144983,North Lawndale
12334,2019-08,BATTERY,41.869749161,-87.64010713200001,Near West Side
12335,2019-08,DECEPTIVE PRACTICE,41.869750819000004,-87.63992721,Near West Side
12336,2019-08,PROSTITUTION,41.869798811,-87.73692778799999,North Lawndale
12337,2019-08,ASSAULT,41.869822522,-87.724191109,Garfield Park
12338,2019-08,CRIMINAL DAMAGE,41.869826822,-87.723967106,Garfield Park
12339,2019-08,CRIMINAL DAMAGE,41.869826822,-87.723967106,Garfield Park
12340,2019-08,BURGLARY,41.869828221999995,-87.72371375899998,Garfield Park
12341,2019-08,OTHER OFFENSE,41.869828631,-87.72379085700001,Garfield Park
